participant_code,city,weekend_number_global,property_slug,clutter_treatment,clutter_high,cue_recognition,nasa_tlx_mental,nasa_tlx_physical,nasa_tlx_temporal,nasa_tlx_performance,nasa_tlx_effort,nasa_tlx_frustration,visual_complexity,whole_experiment_time_seconds,choice_task_time_seconds,gender,age,student_status,household_structure,paris_resident,booking_familiarity,belief_thumb_quality,noticed_decoy_checkmark,noticed_decoy_badge,accommodation_preference_open,choice_process_open,belief_thumb_meaning_open,thumb_use_open,feedback_open,failed_comprehension_prize,failed_comprehension_choice_city_weekend,failed_comprehension_no_cancellation,preference_consistency,cued_choice_preference_consistency,n_hotels_in_choice_set,property_page_visits_number,decision_time_seconds,decision_time_imputed,loading_time_seconds,cued_weekend,listing_chosen,listing_clicked,listing_n_clicks,time_on_listing_page_seconds,cluster,cued_listing,checkin,choice_set,would_be_cued,is_substitute_listing,replaced_property_slug
synth0001,arcachon,1,c6x3ovh9dvr1ed78xwzffbcubje69i2lt,N,FALSE,0,25,28,76,80,0,25,4,3603,3130.786999940872,Femme,66,Étudiant,J'habite seul,1,3,4,0,0,distance depuis la mer ou le centre-ville ou une grande ville; distance depuis la gare/aéroport; le prix.,"Pour choisir les logements sur le site, j'ai procédé en sélectionnant d'abord par ordre de priorité. Pour les villes dont le centre ville ne m'intéressait pas, j'ai choisi de prioriser mes choix en fonction de la distance de la plage, des équipements du logement et de l'accessibilité des transports. Pour le cas général, j'ai d'abord priorisé les options possibles dans le logement et j'ai privilégié les hôtels : pas de ménage, restauration possible et équipements de type climatisation disponibles.",que c est ok j aime ou je prefere,je n'ai pas fait attention,expérience intéressante,0,0,0,NA,NA,9,9,321.23101392760873,FALSE,147.58107461361215,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-02,choice_set_1,FALSE,FALSE,NA
synth0002,le-treport,2,-5jz9bt55834bqqvirw9q-khovlqt7euzmbzt3orhwex7x4hnk9cy1r9,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,3,469.97072453261353,FALSE,29.597912100609392,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_2,FALSE,FALSE,NA
synth0002,le-treport,2,b9f02kzx0obl80g5olytbagi8x5y9pypoxpy-2sr4,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,3,469.97072453261353,FALSE,29.597912100609392,FALSE,FALSE,TRUE,8,NA,1,FALSE,2026-10-09,choice_set_2,TRUE,FALSE,NA
synth0002,le-treport,2,yhcwps0j5uq4sutwql5tqsq6tulbanss2nn7raz0vcx11707uxne9moucn,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,3,469.97072453261353,FALSE,29.597912100609392,FALSE,FALSE,FALSE,0,NA,1,FALSE,2026-10-09,choice_set_2,FALSE,FALSE,NA
synth0002,le-treport,2,uflc0ri0qc,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,3,469.97072453261353,FALSE,29.597912100609392,FALSE,FALSE,FALSE,0,NA,3,FALSE,2026-10-09,choice_set_2,FALSE,FALSE,NA
synth0002,le-treport,3,q8xeogplr43qi9zpywjaoz6krpfqo7u-60yby3,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,TRUE,13,292.3031975654885,2,FALSE,2026-11-13,choice_set_3,TRUE,FALSE,NA
synth0002,le-treport,3,1wfv-0ds9pjue864owgl7xdzrt8c2h44fe4aoax5vw5dwm0xktzj8,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_3,FALSE,FALSE,NA
synth0002,le-treport,3,047cekdlvj,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-11-13,choice_set_3,FALSE,FALSE,NA
synth0002,le-treport,3,5hmuii33aw6ktfjzhgo62t,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_3,TRUE,FALSE,NA
synth0002,le-treport,3,7ogrlu0a5hjchn9nx0iljn2t939s1rokx9h7-mp8m4,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_3,FALSE,FALSE,NA
synth0002,le-treport,3,8hmvdj60tfsrvg4vt4oo2r29djok0q5dlhgoi1it2xe63fvvdyb6t3x3d,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-11-13,choice_set_3,FALSE,FALSE,NA
synth0002,le-treport,3,7sid8ak96k0buy26hhcqjq0qdxust-06et7vtzgexr4e,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,TRUE,11,288.41629948234186,1,FALSE,2026-11-13,choice_set_3,FALSE,FALSE,NA
synth0002,le-treport,3,n6sp94juxcbefc7r6,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-11-13,choice_set_3,FALSE,TRUE,wksx0-amqa2705sqr7115fjdj5oul0ukjgn
synth0002,le-treport,3,m54d58860qut5xr4v4bx7s13e-n,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,1,302.0092939226888,FALSE,10.087081252364442,TRUE,TRUE,TRUE,11,135.45358024188317,3,TRUE,2026-11-13,choice_set_3,TRUE,FALSE,NA
synth0002,le-treport,4,-2kzi8c-,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-23,choice_set_4,FALSE,FALSE,NA
synth0002,le-treport,4,ssd02er-xsjfz8f5h1tiusl0g0yf32l-h,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,2,TRUE,2026-10-23,choice_set_4,FALSE,FALSE,NA
synth0002,le-treport,4,87lmyd639w6-i3ieg5b2vt03usjer0,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-23,choice_set_4,FALSE,FALSE,NA
synth0002,le-treport,4,t-s2un4i,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,1,FALSE,2026-10-23,choice_set_4,TRUE,FALSE,NA
synth0002,le-treport,4,eehtv95qr2kxr20gnowccjrztm1kotsxatm0jowade,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-23,choice_set_4,TRUE,FALSE,NA
synth0002,le-treport,4,1ds2zykh,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,2,FALSE,2026-10-23,choice_set_4,TRUE,FALSE,NA
synth0002,le-treport,4,h-e613-bmg6f45j8iws-y,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,FALSE,FALSE,0,NA,3,FALSE,2026-10-23,choice_set_4,FALSE,FALSE,NA
synth0002,le-treport,4,ktm-6y1k3x-1cuof72dse21m-jo5wu5j98,N,TRUE,0,34,0,50,99,61,25,3,3380,2230.9779999256134,Homme,39,Non étudiant,J'habite seul,1,1,2,0,1,la localisation  :  pres de la gare  des commerces   j'aime pouvoir visiter les sites touristiques   choisir un quartier calme,"je n'aime pas les sites des particuliers , je mise sur les hotels , je regarde emplacement par rapport au centre ville , je ne m'interresse pas aux notations des personnes qui sont déjà allés , le fait de pouvoir annuler ou pas ne  change rien à mon choix car je n'annule pas",Plusieurs avis positif d'anciens voyageurs tant vis à vis de la géolocalisation que des équipements à l'intérieur,non,Merci à vous c'était très interessant cordialement.,0,1,0,NA,NA,9,8,269.97381742158905,FALSE,190.1790229822509,TRUE,TRUE,TRUE,6,131.54296823660843,3,FALSE,2026-10-23,choice_set_4,FALSE,FALSE,NA
